===============================================================================
EXTENSION NAME : linecount
EXTENSION VERSION : 0.1.7
-------------------------------------------------------------------------------
count time : 2025-03-15 20:04:25
count workspace : f:\CWord\br-cti\client
total files : 2678
total code lines : 1066959
total comment lines : 93917
total blank lines : 67334

.gitignore, code is 5, comment is 16, blank is 2.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_cert_policy_duplicate.go, code is 30, comment is 22, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_cert_policy_explicit_text_ia5_string.go, code is 35, comment is 26, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_cert_policy_explicit_text_includes_control.go, code is 54, comment is 24, blank is 11.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_cert_policy_explicit_text_not_nfc.go, code is 37, comment is 17, blank is 11.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_cert_policy_explicit_text_not_utf8.go, code is 35, comment is 25, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_cert_policy_explicit_text_too_long.go, code is 42, comment is 28, blank is 11.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_crl_distribution_marked_critical.go, code is 30, comment is 16, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_duplicate_extension.go, code is 30, comment is 18, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_freshest_crl_marked_critical.go, code is 29, comment is 17, blank is 11.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_ian_critical.go, code is 27, comment is 18, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_ian_dns_not_ia5_string.go, code is 35, comment is 28, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_ian_empty_name.go, code is 43, comment is 24, blank is 13.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_ian_no_entries.go, code is 28, comment is 24, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_ian_rfc822_format_invalid.go, code is 33, comment is 24, blank is 12.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_ian_space_dns_name.go, code is 28, comment is 28, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_ian_uri_format_invalid.go, code is 35, comment is 19, blank is 15.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_ian_uri_host_not_fqdn_or_ip.go, code is 35, comment is 24, blank is 12.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_ian_uri_not_ia5.go, code is 30, comment is 17, blank is 12.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_ian_uri_relative.go, code is 32, comment is 24, blank is 14.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_key_usage_cert_sign_without_ca.go, code is 31, comment is 24, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_key_usage_not_critical.go, code is 31, comment is 15, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_key_usage_without_bits.go, code is 27, comment is 21, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_name_constraints_not_critical.go, code is 28, comment is 24, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_name_constraints_not_in_ca.go, code is 27, comment is 23, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_policy_constraints_empty.go, code is 41, comment is 23, blank is 13.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_policy_constraints_not_critical.go, code is 28, comment is 17, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_policy_map_any_policy.go, code is 33, comment is 20, blank is 11.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_policy_map_not_critical.go, code is 28, comment is 18, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_policy_map_not_in_cert_policy.go, code is 33, comment is 20, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_san_contains_reserved_ip.go, code is 28, comment is 21, blank is 11.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_san_critical_with_subject_dn.go, code is 27, comment is 23, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_san_directory_name_present.go, code is 26, comment is 23, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_san_dns_name_too_long.go, code is 28, comment is 13, blank is 9.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_san_dns_not_ia5_string.go, code is 35, comment is 28, blank is 9.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_san_edi_party_name_present.go, code is 26, comment is 23, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_san_empty_name.go, code is 43, comment is 24, blank is 13.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_san_missing.go, code is 27, comment is 19, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_san_no_entries.go, code is 28, comment is 24, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_san_not_critical_without_subject.go, code is 27, comment is 25, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_san_other_name_present.go, code is 26, comment is 23, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_san_registered_id_present.go, code is 26, comment is 23, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_san_rfc822_format_invalid.go, code is 33, comment is 24, blank is 12.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_san_rfc822_name_present.go, code is 26, comment is 23, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_san_space_dns_name.go, code is 28, comment is 28, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_san_uniform_resource_identifier_present.go, code is 26, comment is 23, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_san_uri_format_invalid.go, code is 35, comment is 19, blank is 15.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_san_uri_host_not_fqdn_or_ip.go, code is 39, comment is 25, blank is 12.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_san_uri_not_ia5.go, code is 30, comment is 17, blank is 12.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_san_uri_relative.go, code is 32, comment is 24, blank is 14.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_subject_directory_attr_critical.go, code is 27, comment is 20, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_subject_key_identifier_critical.go, code is 28, comment is 19, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_subject_key_identifier_missing_ca.go, code is 27, comment is 32, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_subject_key_identifier_missing_sub_cert.go, code is 27, comment is 32, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ext_tor_service_descriptor_hash_invalid.go, code is 127, comment is 61, blank is 22.
bc-server\vendor\github.com\zmap\zlint\lints\lint_generalized_time_does_not_include_seconds.go, code is 57, comment is 26, blank is 13.
bc-server\vendor\github.com\zmap\zlint\lints\lint_generalized_time_includes_fraction_seconds.go, code is 57, comment is 26, blank is 13.
bc-server\vendor\github.com\zmap\zlint\lints\lint_generalized_time_not_in_zulu.go, code is 42, comment is 25, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ian_bare_wildcard.go, code is 28, comment is 13, blank is 11.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ian_dns_name_includes_null_char.go, code is 30, comment is 13, blank is 9.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ian_dns_name_starts_with_period.go, code is 28, comment is 13, blank is 11.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ian_iana_pub_suffix_empty.go, code is 28, comment is 13, blank is 11.
bc-server\vendor\github.com\zmap\zlint\lints\lint_ian_wildcard_not_first.go, code is 30, comment is 13, blank is 9.
bc-server\vendor\github.com\zmap\zlint\lints\lint_idn_dnsname_malformed_unicode.go, code is 34, comment is 13, blank is 12.
bc-server\vendor\github.com\zmap\zlint\lints\lint_idn_dnsname_must_be_nfc.go, code is 37, comment is 13, blank is 13.
bc-server\vendor\github.com\zmap\zlint\lints\lint_inhibit_any_policy_not_critical.go, code is 26, comment is 28, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_invalid_certificate_version.go, code is 26, comment is 17, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_is_redacted_cert.go, code is 37, comment is 13, blank is 12.
bc-server\vendor\github.com\zmap\zlint\lints\lint_issuer_dn_country_not_printable_string.go, code is 38, comment is 13, blank is 13.
bc-server\vendor\github.com\zmap\zlint\lints\lint_issuer_dn_leading_whitespace.go, code is 30, comment is 13, blank is 9.
bc-server\vendor\github.com\zmap\zlint\lints\lint_issuer_dn_trailing_whitespace.go, code is 30, comment is 13, blank is 9.
bc-server\vendor\github.com\zmap\zlint\lints\lint_issuer_field_empty.go, code is 27, comment is 20, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_issuer_multiple_rdn.go, code is 33, comment is 13, blank is 12.
bc-server\vendor\github.com\zmap\zlint\lints\lint_name_constraint_empty.go, code is 41, comment is 26, blank is 13.
bc-server\vendor\github.com\zmap\zlint\lints\lint_name_constraint_maximum_not_absent.go, code is 93, comment is 23, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_name_constraint_minimum_non_zero.go, code is 93, comment is 23, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_name_constraint_on_edi_party_name.go, code is 26, comment is 25, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_name_constraint_on_registered_id.go, code is 26, comment is 25, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_name_constraint_on_x400.go, code is 26, comment is 25, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_old_root_ca_rsa_mod_less_than_2048_bits.go, code is 30, comment is 16, blank is 12.
bc-server\vendor\github.com\zmap\zlint\lints\lint_old_sub_ca_rsa_mod_less_than_1024_bits.go, code is 31, comment is 15, blank is 12.
bc-server\vendor\github.com\zmap\zlint\lints\lint_old_sub_cert_rsa_mod_less_than_1024_bits.go, code is 30, comment is 14, blank is 11.
bc-server\vendor\github.com\zmap\zlint\lints\lint_onion_subject_validity_time_too_large.go, code is 33, comment is 23, blank is 12.
bc-server\vendor\github.com\zmap\zlint\lints\lint_path_len_constraint_improperly_included.go, code is 41, comment is 19, blank is 12.
bc-server\vendor\github.com\zmap\zlint\lints\lint_path_len_constraint_zero_or_less.go, code is 36, comment is 28, blank is 14.
bc-server\vendor\github.com\zmap\zlint\lints\lint_public_key_type_not_allowed.go, code is 28, comment is 13, blank is 9.
bc-server\vendor\github.com\zmap\zlint\lints\lint_qcstatem_etsi_present_qcs_critical.go, code is 41, comment is 13, blank is 12.
bc-server\vendor\github.com\zmap\zlint\lints\lint_qcstatem_etsi_type_as_statem.go, code is 40, comment is 13, blank is 14.
bc-server\vendor\github.com\zmap\zlint\lints\lint_qcstatem_mandatory_etsi_statems.go, code is 44, comment is 13, blank is 13.
bc-server\vendor\github.com\zmap\zlint\lints\lint_qcstatem_qccompliance_valid.go, code is 40, comment is 13, blank is 12.
bc-server\vendor\github.com\zmap\zlint\lints\lint_qcstatem_qclimitvalue_valid.go, code is 69, comment is 13, blank is 17.
bc-server\vendor\github.com\zmap\zlint\lints\lint_qcstatem_qcpds_lang_case.go, code is 61, comment is 13, blank is 15.
bc-server\vendor\github.com\zmap\zlint\lints\lint_qcstatem_qcpds_valid.go, code is 71, comment is 13, blank is 15.
bc-server\vendor\github.com\zmap\zlint\lints\lint_qcstatem_qcretentionperiod_valid.go, code is 46, comment is 13, blank is 13.
bc-server\vendor\github.com\zmap\zlint\lints\lint_qcstatem_qcsscd_valid.go, code is 40, comment is 13, blank is 13.
bc-server\vendor\github.com\zmap\zlint\lints\lint_qcstatem_qctype_valid.go, code is 54, comment is 13, blank is 15.
bc-server\vendor\github.com\zmap\zlint\lints\lint_qcstatem_qctype_web.go, code is 60, comment is 13, blank is 16.
bc-server\vendor\github.com\zmap\zlint\lints\lint_root_ca_basic_constraints_path_len_constraint_field_present.go, code is 40, comment is 18, blank is 12.
bc-server\vendor\github.com\zmap\zlint\lints\lint_root_ca_contains_cert_policy.go, code is 27, comment is 17, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_root_ca_extended_key_usage_present.go, code is 27, comment is 18, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_root_ca_key_usage_must_be_critical.go, code is 28, comment is 13, blank is 9.
bc-server\vendor\github.com\zmap\zlint\lints\lint_root_ca_key_usage_present.go, code is 27, comment is 14, blank is 9.
bc-server\vendor\github.com\zmap\zlint\lints\lint_rsa_exp_negative.go, code is 28, comment is 13, blank is 11.
bc-server\vendor\github.com\zmap\zlint\lints\lint_rsa_mod_factors_smaller_than_752_bits.go, code is 28, comment is 17, blank is 13.
bc-server\vendor\github.com\zmap\zlint\lints\lint_rsa_mod_less_than_2048_bits.go, code is 29, comment is 16, blank is 12.
bc-server\vendor\github.com\zmap\zlint\lints\lint_rsa_mod_not_odd.go, code is 30, comment is 17, blank is 13.
bc-server\vendor\github.com\zmap\zlint\lints\lint_rsa_no_public_key.go, code is 28, comment is 13, blank is 11.
bc-server\vendor\github.com\zmap\zlint\lints\lint_rsa_public_exponent_not_in_range.go, code is 34, comment is 18, blank is 13.
bc-server\vendor\github.com\zmap\zlint\lints\lint_rsa_public_exponent_not_odd.go, code is 29, comment is 17, blank is 12.
bc-server\vendor\github.com\zmap\zlint\lints\lint_rsa_public_exponent_too_small.go, code is 29, comment is 18, blank is 12.
bc-server\vendor\github.com\zmap\zlint\lints\lint_san_bare_wildcard.go, code is 28, comment is 13, blank is 11.
bc-server\vendor\github.com\zmap\zlint\lints\lint_san_dns_name_duplicate.go, code is 31, comment is 13, blank is 13.
bc-server\vendor\github.com\zmap\zlint\lints\lint_san_dns_name_includes_null_char.go, code is 30, comment is 13, blank is 9.
bc-server\vendor\github.com\zmap\zlint\lints\lint_san_dns_name_onion_not_ev_cert.go, code is 34, comment is 26, blank is 12.
bc-server\vendor\github.com\zmap\zlint\lints\lint_san_dns_name_starts_with_period.go, code is 28, comment is 13, blank is 11.
bc-server\vendor\github.com\zmap\zlint\lints\lint_san_iana_pub_suffix_empty.go, code is 33, comment is 13, blank is 11.
bc-server\vendor\github.com\zmap\zlint\lints\lint_san_wildcard_not_first.go, code is 30, comment is 13, blank is 9.
bc-server\vendor\github.com\zmap\zlint\lints\lint_serial_number_longer_than_20_octets.go, code is 27, comment is 30, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_serial_number_not_positive.go, code is 27, comment is 30, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_signature_algorithm_not_supported.go, code is 27, comment is 13, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_spki_rsa_encryption_parameter_not_null.go, code is 37, comment is 20, blank is 17.
bc-server\vendor\github.com\zmap\zlint\lints\lint_sub_ca_aia_does_not_contain_issuing_ca_url.go, code is 28, comment is 20, blank is 12.
bc-server\vendor\github.com\zmap\zlint\lints\lint_sub_ca_aia_does_not_contain_ocsp_url.go, code is 28, comment is 20, blank is 12.
bc-server\vendor\github.com\zmap\zlint\lints\lint_sub_ca_aia_marked_critical.go, code is 28, comment is 13, blank is 9.
bc-server\vendor\github.com\zmap\zlint\lints\lint_sub_ca_aia_missing.go, code is 27, comment is 20, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_sub_ca_certificate_policies_marked_critical.go, code is 27, comment is 17, blank is 11.
bc-server\vendor\github.com\zmap\zlint\lints\lint_sub_ca_certificate_policies_missing.go, code is 27, comment is 17, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_sub_ca_crl_distribution_points_does_not_contain_url.go, code is 28, comment is 18, blank is 12.
bc-server\vendor\github.com\zmap\zlint\lints\lint_sub_ca_crl_distribution_points_marked_critical.go, code is 27, comment is 18, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_sub_ca_crl_distribution_points_missing.go, code is 27, comment is 18, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_sub_ca_eku_critical.go, code is 27, comment is 20, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_sub_ca_eku_missing.go, code is 27, comment is 13, blank is 9.
bc-server\vendor\github.com\zmap\zlint\lints\lint_sub_ca_eku_valid_fields.go, code is 34, comment is 13, blank is 9.
bc-server\vendor\github.com\zmap\zlint\lints\lint_sub_ca_name_constraints_not_critical.go, code is 27, comment is 16, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_sub_cert_aia_does_not_contain_issuing_ca_url.go, code is 28, comment is 19, blank is 12.
bc-server\vendor\github.com\zmap\zlint\lints\lint_sub_cert_aia_does_not_contain_ocsp_url.go, code is 28, comment is 21, blank is 12.
bc-server\vendor\github.com\zmap\zlint\lints\lint_sub_cert_aia_marked_critical.go, code is 28, comment is 13, blank is 9.
bc-server\vendor\github.com\zmap\zlint\lints\lint_sub_cert_aia_missing.go, code is 27, comment is 21, blank is 10.
bc-server\vendor\github.com\zmap\zlint\lints\lint_sub_cert_cert_policy_empty.go, code is 27, comment is 21, blank is 10.
